ID,sensor,tiempo,actividad,evento,exito
809,0,32746,1,0,0
809,0,32925,2,0,0
809,0,33087,3,0,0
809,0,33273,4,0,0
809,0,34557,5,1,1
809,2,34873,-1,False,0
809,2,34876,-1,False,3
809,2,34885,-1,False,12
809,2,34893,-1,False,20
809,2,34903,-1,False,30
809,2,34910,-1,False,37
809,2,34919,-1,False,46
809,2,34927,-1,True,54
809,2,34936,-1,True,63
809,2,34944,-1,True,71
809,2,34953,-1,True,80
809,2,34961,-1,True,88
809,2,34970,-1,True,97
809,2,34977,-1,True,104
809,2,34987,-1,True,114
809,2,34995,-1,True,122
809,2,35004,-1,True,131
809,2,35011,-1,True,138
809,2,35020,-1,True,147
809,2,35028,-1,True,155
809,2,35038,-1,True,165
809,2,35046,-1,True,173
809,2,35055,-1,True,182
809,2,35062,-1,True,189
809,2,35072,-1,True,199
809,2,35080,-1,True,207
809,2,35089,-1,True,216
809,2,35096,-1,True,223
809,2,35105,-1,True,232
809,2,35113,-1,True,240
809,1,36150,1,0,0
809,1,36330,2,0,0
809,1,36483,3,0,0
809,1,36639,4,0,0
809,1,37862,5,1,1
809,2,39219,-1,False,0
809,2,39222,-1,False,3
809,2,39231,-1,False,12
809,2,39238,-1,False,19
809,2,39247,-1,False,28
809,2,39256,-1,False,37
809,2,39265,-1,False,46
809,2,39273,-1,True,54
809,2,39281,-1,True,62
809,2,39289,-1,True,70
809,2,39299,-1,True,80
809,2,39306,-1,True,87
809,2,39315,-1,True,96
809,2,39323,-1,True,104
809,2,39332,-1,True,113
809,2,39340,-1,True,121
809,2,39349,-1,True,130
809,2,39357,-1,True,138
809,2,39366,-1,True,147
809,2,39374,-1,True,155
809,2,39384,-1,True,165
809,2,39391,-1,True,172
809,2,39400,-1,True,181
809,2,39408,-1,True,189
809,2,39417,-1,True,198
809,2,39425,-1,True,206
809,2,39434,-1,True,215
809,2,39442,-1,True,223
809,2,39451,-1,True,232
809,2,39459,-1,True,240
809,2,39469,-1,True,250
809,2,39476,-1,True,257
809,2,39485,-1,True,266
809,2,39493,-1,True,274
809,2,39502,-1,True,283
810,0,38205,1,0,0
810,0,38353,2,0,0
810,0,38708,3,0,0
810,0,38893,4,0,0
810,0,40312,5,1,1
810,2,40952,-1,False,0
810,2,40955,-1,False,3
810,2,40965,-1,False,13
810,2,40973,-1,False,21
810,2,40982,-1,False,30
810,2,40989,-1,False,37
810,2,40998,-1,False,46
810,2,41007,-1,True,55
810,2,41016,-1,True,64
810,2,41023,-1,True,71
810,2,41032,-1,True,80
810,2,41040,-1,True,88
810,2,41050,-1,True,98
810,2,41057,-1,True,105
810,2,41066,-1,True,114
810,2,41074,-1,True,122
810,2,41083,-1,True,131
810,2,41091,-1,True,139
810,2,41100,-1,True,148
810,2,41108,-1,True,156
810,2,41117,-1,True,165
810,2,41125,-1,True,173
810,2,41135,-1,True,182
810,2,41142,-1,True,190
810,2,41151,-1,True,199
810,2,41159,-1,True,207
810,2,41168,-1,True,216
810,2,41176,-1,True,224
810,2,41185,-1,True,233
810,2,41193,-1,True,241
810,2,41202,-1,True,250
810,2,41210,-1,True,258
810,2,41220,-1,True,268
810,2,41227,-1,True,275
810,2,41236,-1,True,284
810,2,41244,-1,True,292
810,2,41253,-1,True,301
810,2,41261,-1,True,309
810,2,41270,-1,True,318
810,2,41278,-1,True,326
810,2,41287,-1,True,335
810,2,41295,-1,True,343
810,2,41305,-1,True,353
810,1,42274,1,0,0
810,1,42540,2,0,0
810,1,42870,3,0,0
810,1,43031,4,0,0
810,1,44305,5,1,1
810,2,44734,-1,False,0
810,2,44737,-1,False,3
810,2,44746,-1,False,12
810,2,44754,-1,False,20
810,2,44764,-1,False,30
810,2,44771,-1,False,37
810,2,44780,-1,False,46
810,2,44788,-1,True,54
810,2,44797,-1,True,63
810,2,44805,-1,True,71
810,2,44814,-1,True,80
810,2,44822,-1,True,88
810,2,44831,-1,True,97
810,2,44838,-1,True,104
810,2,44848,-1,True,114
810,2,44856,-1,True,122
810,2,44865,-1,True,131
810,2,44872,-1,True,138
810,2,44881,-1,True,147
810,2,44890,-1,True,156
810,2,44899,-1,True,165
810,2,44907,-1,True,173
810,2,44916,-1,True,182
810,2,44923,-1,True,189
810,2,44933,-1,True,199
810,2,44941,-1,True,207
810,2,44950,-1,True,216
810,2,44957,-1,True,223
810,2,44966,-1,True,232
810,2,44975,-1,True,241
810,2,44984,-1,True,250
810,2,44992,-1,True,258
810,2,45001,-1,True,267
810,2,45008,-1,True,274
810,2,45018,-1,True,284
810,2,45026,-1,True,292
810,2,45035,-1,True,301
810,2,45042,-1,True,308
810,2,45051,-1,True,317
810,2,45060,-1,True,326
810,2,45069,-1,True,335
811,0,45517,1,0,0
811,0,45701,2,0,0
811,0,45881,3,0,0
811,0,46072,4,0,0
811,0,47481,5,1,1
811,2,47840,-1,False,0
811,2,47843,-1,False,3
811,2,47852,-1,False,12
811,2,47859,-1,False,19
811,2,47868,-1,False,28
811,2,47877,-1,False,37
811,2,47886,-1,False,46
811,2,47894,-1,True,53
811,2,47902,-1,True,62
811,2,47910,-1,True,70
811,2,47920,-1,True,80
811,2,47927,-1,True,87
811,2,47936,-1,True,96
811,2,47944,-1,True,104
811,2,47953,-1,True,113
811,2,47961,-1,True,121
811,2,47970,-1,True,130
811,2,47978,-1,True,138
811,2,47987,-1,True,147
811,2,47995,-1,True,155
811,2,48005,-1,True,165
811,2,48012,-1,True,172
811,2,48021,-1,True,181
811,2,48029,-1,True,189
811,2,48038,-1,True,198
811,2,48046,-1,True,206
811,2,48055,-1,True,215
811,2,48063,-1,True,223
811,2,48072,-1,True,232
811,2,48080,-1,True,240
811,2,48090,-1,True,250
811,2,48097,-1,True,257
811,2,48106,-1,True,266
811,2,48114,-1,True,274
811,2,48123,-1,True,283
811,2,48131,-1,True,291
811,2,48140,-1,True,300
811,2,48148,-1,True,308
811,2,48157,-1,True,317
811,2,48165,-1,True,325
811,2,48175,-1,True,335
811,1,49190,1,0,0
811,1,49371,2,0,0
811,1,49515,3,0,0
811,1,49687,4,0,0
811,1,50932,5,1,1
811,2,51769,-1,False,0
